"","Row.names","p_val","avg_logFC","pct.1","pct.2","p_val_adj","log1p_avg_cases","log1p_avg_controls"
"8003","LOC100911515",NA,NA,NA,NA,NA,0.0088250943287354,0
"8004","LOC100911516",NA,NA,NA,NA,NA,0.0686786466883897,0.0312345925534814
"8005","LOC100911519",NA,NA,NA,NA,NA,0.016097402339055,0.0214065764164443
"8006","LOC100911548",NA,NA,NA,NA,NA,0,0
"8007","LOC100911562",NA,NA,NA,NA,NA,0,0
"8008","LOC100911575",NA,NA,NA,NA,NA,0.0640244649641074,0.0281761160361519
"8009","LOC100911576",NA,NA,NA,NA,NA,0.0164645340629593,0.0193413166709833
"8010","LOC100911622",NA,NA,NA,NA,NA,0,0
"8011","LOC100911660",NA,NA,NA,NA,NA,0.0834299885064493,0.0767382493419117
"8012","LOC100911664",NA,NA,NA,NA,NA,1.2191342737234,0.954396842594835
"8013","LOC100911692",NA,NA,NA,NA,NA,0,0
"8014","LOC100911713",NA,NA,NA,NA,NA,0,0
"8015","LOC100911730",NA,NA,NA,NA,NA,0,0
"8016","LOC100911733",NA,NA,NA,NA,NA,0.0180334784065683,0
"8017","LOC100911769",NA,NA,NA,NA,NA,0,0
"8018","LOC100911837",NA,NA,NA,NA,NA,0.0274732897855312,0.0224437018051495
"8019","LOC100911847",NA,NA,NA,NA,NA,4.02508170981169,4.00896184349678
"8020","LOC100911851",NA,NA,NA,NA,NA,0.0153492831811931,0.0163336670601542
