"","Row.names","p_val","avg_logFC","pct.1","pct.2","p_val_adj","log1p_avg_cases","log1p_avg_controls"
"115","Pacsin3",2.78969090196231e-06,-0.277804708117201,0.377,0.945,0.00557938180392462,0.891955307690045,1.04994224964636
"116","Pcdh19",0.00215714125968883,0.277025951914838,0.277,0.473,1,0.670430093821127,0.564481930116513
"117","Pcolce",0.00214464617672522,0.643111953075231,0.666,0.873,1,1.6004916994384,1.35435441570415
"118","Pdgfrb",0.0801770015184348,0.330853999715744,0.81,0.927,1,2.06298624929196,2.14865384211128
"119","Pdgfrl",0.341384096094211,0.283761549934543,0.455,0.873,1,1.05261361641403,0.588202564214517
"120","Pdlim3",0.749751150331863,-0.600769024372241,0.039,0.218,1,0.151728175788492,0.912938444823349
"121","Plac8",6.94756652540422e-17,0.514087925749778,0.163,0.927,1.38951330508084e-13,0.760269704313086,0.130139285186928
"122","Plekha4",3.05909068101479e-22,-0.429098799569393,0.03,0.218,6.11818136202959e-19,0.0797216517151321,0.605350183220493
"123","Pln",6.2524941609032e-15,-0.347427084523946,0.139,0.836,1.25049883218064e-11,0.650425026180909,1.00365891870434
"124","Pmp22",0.0283129361681243,0.433554975974576,0.611,0.782,1,1.4535968000085,1.44567424048968
"125","Postn",0.00618349516455486,0.703029377209749,0.401,0.564,1,2.44844779428948,2.63439510990136
"126","Pparg",0.432695013877748,0.406572850684481,0.599,0.891,1,1.52785499827008,1.49317753888244
"127","Prdx2",0.00171221333532407,0.413715753943679,0.729,0.782,1,1.59974480366563,1.38580233783668
"128","Procr",0.0010322127924485,0.537565885007348,0.328,0.891,1,1.22317502113367,0.848107200261886
"129","Prph",0.020158461412643,0.300086363627365,0.44,0.909,1,1.12640343877769,0.581949595046626
"130","Prss23",0.0547422297435659,0.331393205384189,0.654,0.836,1,1.59822275969994,1.66870715295414
"131","Ptgs2",1.17102182434352e-11,-0.368146866779662,0.003,0.2,2.34204364868704e-08,0.152371495805489,0.522421933796674
"132","Ptprd",0.269430105429662,-0.38009390029222,0.048,0.545,1,0.148627980654517,0.75862013542697
"133","Rarres1",0.0437389183723125,0.484053954138681,0.599,0.764,1,1.81352397866932,1.90551186177272
"134","Rarres2",0.00928977088641894,0.291728690304723,0.931,0.945,1,2.65779746593799,2.29229108644356
"135","Rasl11a",0.240177572931867,0.292690100328521,0.759,0.927,1,1.94106446669148,1.57289124794709
"136","Rgs16",1.87876825559327e-12,0.472260230516934,0.253,1,3.75753651118653e-09,0.82999948421549,0.22742379282367
"137","Rhoj",0.158944426096786,0.274688896887857,0.684,0.891,1,1.5904510142827,1.66494848539423
"138","RT1-Ba",1.84097688977802e-33,0.338439607532382,0.096,0.964,3.68195377955604e-30,0.445191601942063,0
"139","RT1-Da",3.69173496718957e-30,0.564510404250216,0.133,1,7.38346993437913e-27,0.791957086175055,0.0177044343217419
"140","RT1-Db1",8.72264374332823e-24,0.488667414422169,0.166,1,1.74452874866565e-20,0.773460400348655,0
"141","S100a4",2.0560308474288e-06,-0.741863849586026,0.214,0.8,0.0041120616948576,1.17799035406224,1.84178103834351
"142","S100a5",8.77093271543648e-15,0.30831806355484,0.099,0.8,1.7541865430873e-11,0.401646526184653,0.0695278386865384
"143","Samd4a",0.00117604813019111,-0.328073567680567,0.13,0.436,1,0.259588660987191,1.02414173556352
"144","Serpine1",5.03349854431984e-14,-0.294947421650529,0.081,0.291,1.00669970886397e-10,0.45888190580553,1.13618690937468
"145","Slc2a4",0.211999398101232,0.405468956071236,0.569,0.855,1,1.23952723766745,1.13088371429738
"146","Slc44a1",0.00499975963231318,0.297543222780628,0.614,0.709,1,1.3150203904397,1.23922267402172
"147","Slit3",1.74806300430561e-06,-0.421247998613474,0.087,0.364,0.00349612600861122,0.242762355482829,0.64271292591866
"148","Snai1",0.000564004500224819,0.281400053764312,0.217,0.455,1,0.57242025269822,0.551236453515515
"149","Sncg",0.00443882163850116,-1.80380467716712,0.184,0.691,1,1.73851940798401,2.17098125040277
"150","Sorbs2",0.03753514818981,-0.285488125440936,0.087,0.473,1,0.260060304813066,0.559324161495216
"151","Sparcl1",0.647937366815895,-0.373550880358881,0.723,0.836,1,1.85377070650804,2.46068639890467
"152","Spon1",0.494598650576871,-0.333965370930909,0.003,0.145,1,0.0130814868258329,0.424038454982279
"153","Spry1",0.451906002807685,0.44817391049192,0.536,1,1,1.44335429629202,0.667224873217092
"154","Srgn",0.0047191857407353,0.255750004408183,0.102,0.655,1,0.293064921634466,0.16455511083204
"155","Stmn1",0.000157289497102558,0.373959352970226,0.142,0.436,0.314578994205116,0.569224177455866,0.205484068703296
"156","Sult1a1",5.22819492427142e-08,0.268438393089648,0.313,0.382,0.000104563898485428,0.770786322665624,0.837817130059159
"157","Tcf21",1.66930423770933e-06,0.283146348061929,0.13,0.327,0.00333860847541867,0.450036202664289,0.233721555964151
"158","Tcim",0.177625911541412,0.331539885062679,0.367,0.818,1,0.997112670693566,0.836345226100174
"159","Tent5a",0.230378776705888,0.273613496082433,0.449,0.691,1,1.17106230769304,0.996981641957495
"160","Tfpi",0.666840127281383,0.283430148196495,0.322,0.709,1,0.849392245715315,0.699117168580856
"161","Tgfbi",0.000267502301776203,0.328139174673489,0.325,0.491,0.535004603552406,0.947954012480603,0.922252487492849
"162","Thbd",5.68510956903511e-11,0.399983948665883,0.31,0.327,1.13702191380702e-07,1.24631718335743,0.934870439046784
"163","Thbs2",5.4695625232855e-26,-0.286716605980701,0.063,0.164,1.0939125046571e-22,0.159165816822405,0.63526571279602
